#datatype measurement,double,dateTime:RFC3339
measurement,value,time
Gaz_Analyzer_4,0.048,2022-01-24T09:40:11Z
Gaz_Analyzer_4,0.06,2022-01-24T10:00:05Z
Gaz_Analyzer_4,0.103,2022-01-24T10:20:03Z
Gaz_Analyzer_4,0.057,2022-01-24T10:40:04Z
Gaz_Analyzer_4,0.067,2022-01-24T11:00:05Z
Gaz_Analyzer_4,0.05,2022-01-24T11:20:04Z
Gaz_Analyzer_4,0.06,2022-01-24T11:40:04Z
Gaz_Analyzer_4,0.051,2022-01-24T12:00:06Z
Gaz_Analyzer_4,0.052,2022-01-24T12:20:06Z
Gaz_Analyzer_4,0.071,2022-01-24T12:40:03Z
Gaz_Analyzer_4,0.082,2022-01-24T13:00:05Z
Gaz_Analyzer_4,0.101,2022-01-24T13:20:04Z
Gaz_Analyzer_4,0.106,2022-01-24T13:40:04Z
Gaz_Analyzer_4,0.104,2022-01-24T14:00:03Z
Gaz_Analyzer_4,0.108,2022-01-24T14:20:02Z
Gaz_Analyzer_4,0.094,2022-01-24T14:40:04Z
Gaz_Analyzer_4,0.104,2022-01-24T15:00:03Z
Gaz_Analyzer_4,0.104,2022-01-24T15:20:04Z
Gaz_Analyzer_4,0.122,2022-01-24T15:40:03Z
Gaz_Analyzer_4,0.125,2022-01-24T16:00:03Z
Gaz_Analyzer_4,0.111,2022-01-24T16:20:04Z
Gaz_Analyzer_4,0.1,2022-01-24T16:40:04Z
Gaz_Analyzer_4,0.112,2022-01-24T17:00:03Z
Gaz_Analyzer_4,0.123,2022-01-24T17:20:04Z
Gaz_Analyzer_4,0.119,2022-01-24T17:40:04Z
Gaz_Analyzer_4,0.253,2022-01-24T18:00:03Z
Gaz_Analyzer_4,0.297,2022-01-24T18:20:03Z
Gaz_Analyzer_4,0.243,2022-01-24T18:40:04Z
Gaz_Analyzer_4,0.199,2022-01-24T19:00:04Z
Gaz_Analyzer_4,0.198,2022-01-24T19:20:04Z
Gaz_Analyzer_4,0.159,2022-01-24T19:40:04Z
Gaz_Analyzer_4,0.14,2022-01-24T20:00:03Z
Gaz_Analyzer_4,0.145,2022-01-24T20:20:04Z
Gaz_Analyzer_4,0.148,2022-01-24T20:40:02Z
Gaz_Analyzer_4,0.154,2022-01-24T21:00:04Z
Gaz_Analyzer_4,0.18,2022-01-24T21:20:04Z
Gaz_Analyzer_4,0.175,2022-01-24T21:40:02Z
Gaz_Analyzer_4,0.178,2022-01-24T22:00:03Z
Gaz_Analyzer_4,0.162,2022-01-24T22:20:14Z
Gaz_Analyzer_4,0.162,2022-01-24T22:40:06Z
Gaz_Analyzer_4,0.164,2022-01-24T23:00:06Z
Gaz_Analyzer_4,0.149,2022-01-24T23:20:03Z
Gaz_Analyzer_4,0.167,2022-01-24T23:40:05Z
Gaz_Analyzer_4,0.154,2022-01-25T00:00:05Z
Gaz_Analyzer_4,0.182,2022-01-25T00:20:04Z
Gaz_Analyzer_4,0.173,2022-01-25T00:40:02Z
Gaz_Analyzer_4,0.151,2022-01-25T01:00:06Z
Gaz_Analyzer_4,0.144,2022-01-25T01:20:04Z
Gaz_Analyzer_4,0.133,2022-01-25T01:40:04Z
Gaz_Analyzer_4,0.133,2022-01-25T02:00:04Z
Gaz_Analyzer_4,0.152,2022-01-25T02:20:04Z
Gaz_Analyzer_4,0.151,2022-01-25T02:40:03Z
Gaz_Analyzer_4,0.146,2022-01-25T03:00:03Z
Gaz_Analyzer_4,0.154,2022-01-25T03:20:03Z
Gaz_Analyzer_4,0.161,2022-01-25T03:40:05Z
Gaz_Analyzer_4,0.154,2022-01-25T04:00:04Z
Gaz_Analyzer_4,0.159,2022-01-25T04:20:04Z
Gaz_Analyzer_4,0.159,2022-01-25T04:40:04Z
Gaz_Analyzer_4,0.179,2022-01-25T05:00:05Z
Gaz_Analyzer_4,0.174,2022-01-25T05:20:04Z
Gaz_Analyzer_4,0.195,2022-01-25T05:40:02Z
Gaz_Analyzer_4,0.176,2022-01-25T06:00:05Z
Gaz_Analyzer_4,0.16,2022-01-25T06:20:04Z
Gaz_Analyzer_4,0.134,2022-01-25T06:40:03Z
Gaz_Analyzer_3,0.009,2021-12-31T00:00:12Z
Gaz_Analyzer_3,0.01,2021-12-31T00:20:09Z
Gaz_Analyzer_3,0.01,2021-12-31T00:40:09Z
Gaz_Analyzer_3,0.014,2021-12-31T01:00:13Z
Gaz_Analyzer_3,0.014,2021-12-31T01:20:09Z
Gaz_Analyzer_3,0.014,2021-12-31T01:40:10Z
Gaz_Analyzer_3,0.014,2021-12-31T02:00:16Z
Gaz_Analyzer_3,0.017,2021-12-31T02:20:11Z
Gaz_Analyzer_3,0.017,2021-12-31T02:40:10Z
Gaz_Analyzer_3,0.021,2021-12-31T03:00:12Z
Gaz_Analyzer_3,0.02,2021-12-31T03:20:18Z
Gaz_Analyzer_3,0.024,2021-12-31T03:40:11Z
Gaz_Analyzer_3,0.027,2021-12-31T04:00:07Z
Gaz_Analyzer_3,0.036,2021-12-31T04:20:10Z
Gaz_Analyzer_3,0.04,2021-12-31T04:40:10Z
Gaz_Analyzer_3,0.033,2021-12-31T05:00:11Z
Gaz_Analyzer_3,0.032,2021-12-31T05:20:10Z
Gaz_Analyzer_3,0.031,2021-12-31T05:40:11Z
Gaz_Analyzer_3,0.031,2021-12-31T06:00:09Z
Gaz_Analyzer_3,0.034,2021-12-31T06:20:10Z
Gaz_Analyzer_3,0.035,2021-12-31T06:40:10Z
Gaz_Analyzer_3,0.04,2021-12-31T07:00:11Z
Gaz_Analyzer_3,0.046,2021-12-31T07:20:10Z
Gaz_Analyzer_3,0.062,2021-12-31T07:40:11Z
Gaz_Analyzer_3,0.056,2021-12-31T08:00:10Z
Gaz_Analyzer_3,0.096,2021-12-31T08:20:10Z
Gaz_Analyzer_3,0.045,2021-12-31T08:40:07Z
Gaz_Analyzer_3,0.06,2021-12-31T09:00:12Z
Gaz_Analyzer_3,0.083,2021-12-31T09:20:07Z
Gaz_Analyzer_3,0.07,2021-12-31T09:40:10Z
Gaz_Analyzer_3,0.055,2021-12-31T10:00:11Z
Gaz_Analyzer_3,0.058,2021-12-31T10:20:10Z
Gaz_Analyzer_3,0.073,2021-12-31T10:40:12Z
Gaz_Analyzer_3,0.099,2021-12-31T11:00:08Z
Gaz_Analyzer_3,0.093,2021-12-31T11:20:10Z
Gaz_Analyzer_3,0.092,2021-12-31T11:40:20Z
Gaz_Analyzer_3,0.096,2021-12-31T12:00:11Z
Gaz_Analyzer_3,0.093,2021-12-31T12:20:07Z
Gaz_Analyzer_3,0.08,2021-12-31T12:40:10Z
Gaz_Analyzer_3,0.099,2021-12-31T13:00:10Z
Gaz_Analyzer_3,0.107,2021-12-31T13:20:09Z
Gaz_Analyzer_3,0.094,2021-12-31T13:40:10Z
Gaz_Analyzer_3,0.107,2021-12-31T14:00:10Z
Gaz_Analyzer_3,0.097,2021-12-31T14:20:11Z
Gaz_Analyzer_3,0.079,2021-12-31T14:40:07Z
Gaz_Analyzer_3,0.084,2021-12-31T15:00:10Z
Gaz_Analyzer_3,0.082,2021-12-31T15:20:11Z
Gaz_Analyzer_3,0.086,2021-12-31T15:40:09Z
Gaz_Analyzer_3,0.086,2021-12-31T16:00:18Z
Gaz_Analyzer_3,0.076,2021-12-31T16:20:11Z
Gaz_Analyzer_3,0.073,2021-12-31T16:40:11Z
Gaz_Analyzer_3,0.08,2021-12-31T17:00:10Z
Gaz_Analyzer_3,0.078,2021-12-31T17:20:11Z
Gaz_Analyzer_3,0.08,2021-12-31T17:40:10Z
Gaz_Analyzer_3,0.085,2021-12-31T18:00:11Z
Gaz_Analyzer_3,0.095,2021-12-31T18:20:09Z
Gaz_Analyzer_3,0.08,2021-12-31T18:40:12Z
Gaz_Analyzer_3,0.082,2021-12-31T19:00:07Z
Gaz_Analyzer_3,0.084,2021-12-31T19:20:09Z
Gaz_Analyzer_3,0.075,2021-12-31T19:40:08Z
Gaz_Analyzer_3,0.077,2021-12-31T20:00:10Z
Gaz_Analyzer_3,0.082,2021-12-31T20:20:10Z
Gaz_Analyzer_3,0.076,2021-12-31T20:40:09Z
Gaz_Analyzer_3,0.078,2021-12-31T21:00:12Z
Gaz_Analyzer_3,0.075,2021-12-31T21:20:08Z
Gaz_Analyzer_3,0.084,2021-12-31T21:40:09Z
Gaz_Analyzer_3,0.074,2021-12-31T22:00:10Z
Gaz_Analyzer_3,0.073,2021-12-31T22:20:27Z
Gaz_Analyzer_3,0.081,2021-12-31T22:40:35Z
Gaz_Analyzer_3,0.092,2021-12-31T23:00:29Z
Gaz_Analyzer_3,0.087,2021-12-31T23:20:20Z
Gaz_Analyzer_3,0.087,2021-12-31T23:40:10Z
Gaz_Analyzer_3,0.092,2022-01-01T00:00:13Z
Gaz_Analyzer_3,0.076,2022-01-01T00:20:11Z
Gaz_Analyzer_3,0.077,2022-01-01T00:40:08Z
Gaz_Analyzer_3,0.082,2022-01-01T01:00:09Z
Gaz_Analyzer_3,0.079,2022-01-01T01:20:09Z
Gaz_Analyzer_3,0.068,2022-01-01T01:40:09Z
Gaz_Analyzer_3,0.064,2022-01-01T02:00:08Z
Gaz_Analyzer_3,0.057,2022-01-01T02:20:09Z
Gaz_Analyzer_3,0.051,2022-01-01T02:40:04Z
Gaz_Analyzer_3,0.051,2022-01-01T03:00:11Z
Gaz_Analyzer_3,0.044,2022-01-01T03:20:10Z
Gaz_Analyzer_3,0.038,2022-01-01T03:40:08Z
Gaz_Analyzer_3,0.032,2022-01-01T04:00:10Z
Gaz_Analyzer_3,0.034,2022-01-01T04:20:07Z
Gaz_Analyzer_3,0.026,2022-01-01T04:40:10Z
Gaz_Analyzer_3,0.03,2022-01-01T05:00:07Z
Gaz_Analyzer_3,0.028,2022-01-01T05:20:09Z
Gaz_Analyzer_3,0.025,2022-01-01T05:40:07Z
Gaz_Analyzer_3,0.019,2022-01-01T06:00:11Z
Gaz_Analyzer_3,0.022,2022-01-01T06:20:09Z
Gaz_Analyzer_3,0.024,2022-01-01T06:40:08Z
Gaz_Analyzer_3,0.025,2022-01-01T07:00:07Z
Gaz_Analyzer_3,0.025,2022-01-01T07:20:09Z
Gaz_Analyzer_3,0.021,2022-01-01T07:40:10Z
Gaz_Analyzer_3,0.025,2022-01-01T08:00:11Z
Gaz_Analyzer_3,0.021,2022-01-01T08:20:09Z
Gaz_Analyzer_3,0.023,2022-01-01T08:40:08Z
Gaz_Analyzer_3,0.027,2022-01-01T09:00:11Z
Gaz_Analyzer_3,0.026,2022-01-01T09:20:09Z
Gaz_Analyzer_3,0.03,2022-01-01T09:40:08Z
Gaz_Analyzer_3,0.03,2022-01-01T10:00:09Z
Gaz_Analyzer_3,0.031,2022-01-01T10:20:10Z
Gaz_Analyzer_3,0.031,2022-01-01T10:40:09Z
Gaz_Analyzer_3,0.03,2022-01-01T11:00:11Z
Gaz_Analyzer_3,0.029,2022-01-01T11:20:07Z
Gaz_Analyzer_3,0.031,2022-01-01T11:40:12Z
Gaz_Analyzer_3,0.035,2022-01-01T12:00:14Z
Gaz_Analyzer_3,0.038,2022-01-01T12:20:10Z
Gaz_Analyzer_3,0.026,2022-01-01T12:40:09Z
Gaz_Analyzer_3,0.032,2022-01-01T13:00:09Z
Gaz_Analyzer_3,0.034,2022-01-01T13:20:17Z
Gaz_Analyzer_3,0.042,2022-01-01T13:40:10Z
Gaz_Analyzer_3,0.06,2022-01-01T14:00:09Z
Gaz_Analyzer_3,0.063,2022-01-01T14:20:07Z
Gaz_Analyzer_3,0.048,2022-01-01T14:40:10Z
Gaz_Analyzer_3,0.048,2022-01-01T15:00:09Z
Gaz_Analyzer_3,0.053,2022-01-01T15:20:09Z
Gaz_Analyzer_3,0.075,2022-01-01T15:40:05Z
Gaz_Analyzer_3,0.074,2022-01-01T16:00:08Z
Gaz_Analyzer_3,0.071,2022-01-01T16:20:10Z
Gaz_Analyzer_3,0.077,2022-01-01T16:40:10Z
Gaz_Analyzer_3,0.084,2022-01-01T17:00:09Z
Gaz_Analyzer_3,0.081,2022-01-01T17:20:10Z
Gaz_Analyzer_3,0.075,2022-01-01T17:40:16Z
Gaz_Analyzer_3,0.072,2022-01-01T18:00:11Z
Gaz_Analyzer_3,0.08,2022-01-01T18:20:15Z
Gaz_Analyzer_3,0.086,2022-01-01T18:40:11Z
Gaz_Analyzer_3,0.091,2022-01-01T19:00:10Z
Gaz_Analyzer_3,0.09,2022-01-01T19:20:10Z
Gaz_Analyzer_3,0.098,2022-01-01T19:40:10Z
Gaz_Analyzer_3,0.102,2022-01-01T20:00:11Z
Gaz_Analyzer_3,0.109,2022-01-01T20:20:10Z
Gaz_Analyzer_3,0.108,2022-01-01T20:40:13Z
Gaz_Analyzer_3,0.114,2022-01-01T21:00:08Z
Gaz_Analyzer_3,0.117,2022-01-01T21:20:10Z
Gaz_Analyzer_3,0.119,2022-01-01T21:40:10Z
Gaz_Analyzer_3,0.108,2022-01-01T22:00:10Z
Gaz_Analyzer_3,0.107,2022-01-01T22:20:16Z
Gaz_Analyzer_3,0.104,2022-01-01T22:40:30Z
Gaz_Analyzer_3,0.101,2022-01-01T23:00:44Z
Gaz_Analyzer_3,0.094,2022-01-01T23:20:17Z
Gaz_Analyzer_3,0.094,2022-01-01T23:40:23Z
Gaz_Analyzer_3,0.091,2022-01-02T00:00:14Z
Gaz_Analyzer_3,0.098,2022-01-02T00:20:26Z
Gaz_Analyzer_3,0.099,2022-01-02T00:40:19Z
Gaz_Analyzer_3,0.094,2022-01-02T01:00:27Z
Gaz_Analyzer_3,0.095,2022-01-02T01:20:52Z
Gaz_Analyzer_3,0.096,2022-01-02T01:40:20Z
Gaz_Analyzer_3,0.092,2022-01-02T02:00:12Z
Gaz_Analyzer_3,0.086,2022-01-02T02:20:10Z
Gaz_Analyzer_3,0.076,2022-01-02T02:40:10Z
Gaz_Analyzer_3,0.069,2022-01-02T03:00:08Z
Gaz_Analyzer_3,0.068,2022-01-02T03:20:07Z
Gaz_Analyzer_3,0.063,2022-01-02T03:40:07Z
Gaz_Analyzer_3,0.058,2022-01-02T04:00:10Z
Gaz_Analyzer_3,0.056,2022-01-02T04:20:07Z
Gaz_Analyzer_3,0.048,2022-01-02T04:40:08Z
Gaz_Analyzer_3,0.044,2022-01-02T05:00:12Z
Gaz_Analyzer_3,0.043,2022-01-02T05:20:12Z
Gaz_Analyzer_3,0.038,2022-01-02T05:40:11Z
Gaz_Analyzer_3,0.023,2022-01-02T06:00:10Z
Gaz_Analyzer_3,0.024,2022-01-02T06:20:06Z
Gaz_Analyzer_3,0.028,2022-01-02T06:40:10Z
Gaz_Analyzer_3,0.032,2022-01-02T07:00:10Z
Gaz_Analyzer_3,0.033,2022-01-02T07:20:07Z
Gaz_Analyzer_3,0.033,2022-01-02T07:40:10Z
Gaz_Analyzer_3,0.036,2022-01-02T08:00:12Z
Gaz_Analyzer_3,0.034,2022-01-02T08:20:10Z
Gaz_Analyzer_3,0.039,2022-01-02T08:40:10Z
Gaz_Analyzer_3,0.036,2022-01-02T09:00:12Z
Gaz_Analyzer_3,0.03,2022-01-02T09:20:15Z
Gaz_Analyzer_3,0.031,2022-01-02T09:40:06Z
Gaz_Analyzer_3,0.035,2022-01-02T10:00:09Z
Gaz_Analyzer_3,0.082,2022-01-02T10:20:09Z
Gaz_Analyzer_3,0.06,2022-01-02T10:40:16Z
Gaz_Analyzer_3,0.101,2022-01-02T11:00:11Z
Gaz_Analyzer_3,0.132,2022-01-02T11:20:09Z
Gaz_Analyzer_3,0.055,2022-01-02T11:40:10Z
Gaz_Analyzer_3,0.054,2022-01-02T12:00:10Z
Gaz_Analyzer_3,0.083,2022-01-02T12:20:09Z
Gaz_Analyzer_3,0.052,2022-01-02T12:40:09Z
Gaz_Analyzer_3,0.059,2022-01-02T13:00:11Z
Gaz_Analyzer_3,0.064,2022-01-02T13:20:07Z
Gaz_Analyzer_3,0.071,2022-01-02T13:40:10Z
Gaz_Analyzer_3,0.066,2022-01-02T14:00:10Z
Gaz_Analyzer_3,0.071,2022-01-02T14:20:10Z
Gaz_Analyzer_3,0.046,2022-01-02T14:40:10Z
Gaz_Analyzer_3,0.053,2022-01-02T15:00:11Z
Gaz_Analyzer_3,0.048,2022-01-02T15:20:11Z
Gaz_Analyzer_3,0.057,2022-01-02T15:40:10Z
Gaz_Analyzer_3,0.056,2022-01-02T16:00:09Z
Gaz_Analyzer_3,0.052,2022-01-02T16:20:11Z
Gaz_Analyzer_3,0.058,2022-01-02T16:40:11Z
Gaz_Analyzer_3,0.056,2022-01-02T17:00:10Z
Gaz_Analyzer_3,0.067,2022-01-02T17:20:10Z
Gaz_Analyzer_3,0.047,2022-01-02T17:40:09Z
Gaz_Analyzer_3,0.039,2022-01-02T18:00:11Z
Gaz_Analyzer_3,0.037,2022-01-02T18:20:09Z
Gaz_Analyzer_3,0.032,2022-01-02T18:40:06Z
Gaz_Analyzer_3,0.028,2022-01-02T19:00:11Z
Gaz_Analyzer_3,0.032,2022-01-02T19:20:09Z
Gaz_Analyzer_3,0.028,2022-01-02T19:40:11Z
Gaz_Analyzer_3,0.031,2022-01-02T20:00:07Z
Gaz_Analyzer_3,0.036,2022-01-02T20:20:10Z
Gaz_Analyzer_3,0.034,2022-01-02T20:40:09Z
Gaz_Analyzer_3,0.033,2022-01-02T21:00:11Z
Gaz_Analyzer_3,0.034,2022-01-02T21:20:11Z
Gaz_Analyzer_3,0.032,2022-01-02T21:40:11Z
Gaz_Analyzer_3,0.034,2022-01-02T22:00:18Z
Gaz_Analyzer_3,0.032,2022-01-02T22:20:20Z
Gaz_Analyzer_3,0.028,2022-01-02T22:40:31Z
Gaz_Analyzer_3,0.032,2022-01-02T23:00:34Z
Gaz_Analyzer_3,0.037,2022-01-02T23:20:14Z
Gaz_Analyzer_3,0.04,2022-01-02T23:40:10Z
Gaz_Analyzer_3,0.043,2022-01-03T00:00:14Z
Gaz_Analyzer_3,0.054,2022-01-03T00:20:09Z
Gaz_Analyzer_3,0.056,2022-01-03T00:40:10Z
Gaz_Analyzer_3,0.058,2022-01-03T01:00:07Z
Gaz_Analyzer_3,0.056,2022-01-03T01:20:13Z
Gaz_Analyzer_3,0.055,2022-01-03T01:40:08Z
Gaz_Analyzer_3,0.068,2022-01-03T02:00:11Z
Gaz_Analyzer_3,0.065,2022-01-03T02:20:10Z
Gaz_Analyzer_3,0.066,2022-01-03T02:40:11Z
Gaz_Analyzer_3,0.075,2022-01-03T03:00:06Z
Gaz_Analyzer_3,0.064,2022-01-03T03:20:10Z
Gaz_Analyzer_3,0.052,2022-01-03T03:40:12Z
Gaz_Analyzer_3,0.061,2022-01-03T04:00:12Z
Gaz_Analyzer_3,0.058,2022-01-03T04:20:07Z
Gaz_Analyzer_3,0.062,2022-01-03T04:40:11Z
Gaz_Analyzer_3,0.055,2022-01-03T05:00:10Z
Gaz_Analyzer_3,0.055,2022-01-03T05:20:08Z
Gaz_Analyzer_3,0.056,2022-01-03T05:40:09Z
Gaz_Analyzer_3,0.063,2022-01-03T06:00:11Z
Gaz_Analyzer_3,0.07,2022-01-03T06:20:11Z
Gaz_Analyzer_3,0.065,2022-01-03T06:40:11Z
Gaz_Analyzer_3,0.069,2022-01-03T07:00:08Z
Gaz_Analyzer_3,0.085,2022-01-03T07:20:09Z
Gaz_Analyzer_3,0.067,2022-01-03T07:40:06Z
Gaz_Analyzer_3,0.068,2022-01-03T08:00:11Z
Gaz_Analyzer_3,0.066,2022-01-03T08:20:09Z
Gaz_Analyzer_3,0.064,2022-01-03T08:40:11Z
Gaz_Analyzer_3,0.068,2022-01-03T09:00:11Z
Gaz_Analyzer_3,0.062,2022-01-03T09:20:10Z
Gaz_Analyzer_3,0.065,2022-01-03T09:40:09Z
Gaz_Analyzer_3,0.066,2022-01-03T10:00:11Z
Gaz_Analyzer_3,0.063,2022-01-03T10:20:08Z
Gaz_Analyzer_3,0.064,2022-01-03T10:40:11Z
Gaz_Analyzer_3,0.066,2022-01-03T11:00:07Z
Gaz_Analyzer_3,0.065,2022-01-03T11:20:09Z
Gaz_Analyzer_3,0.072,2022-01-03T11:40:06Z
Gaz_Analyzer_3,0.068,2022-01-03T12:00:12Z
Gaz_Analyzer_3,0.066,2022-01-03T12:20:05Z
Gaz_Analyzer_3,0.076,2022-01-03T12:40:11Z
Gaz_Analyzer_3,0.082,2022-01-03T13:00:12Z
Gaz_Analyzer_3,0.105,2022-01-03T13:20:05Z
Gaz_Analyzer_3,0.123,2022-01-03T13:40:11Z
Gaz_Analyzer_3,0.137,2022-01-03T14:00:09Z
Gaz_Analyzer_3,0.085,2022-01-03T14:20:12Z
Gaz_Analyzer_3,0.046,2022-01-03T14:40:11Z
Gaz_Analyzer_3,0.036,2022-01-03T15:00:11Z
Gaz_Analyzer_3,0.032,2022-01-03T15:20:11Z
Gaz_Analyzer_3,0.028,2022-01-03T15:40:10Z
Gaz_Analyzer_3,0.026,2022-01-03T16:00:11Z
Gaz_Analyzer_3,0.02,2022-01-03T16:20:13Z
Gaz_Analyzer_3,0.011,2022-01-03T16:40:09Z
Gaz_Analyzer_3,0.014,2022-01-03T17:00:11Z
Gaz_Analyzer_3,0.012,2022-01-03T17:20:09Z
Gaz_Analyzer_3,0.012,2022-01-03T17:40:10Z
Gaz_Analyzer_3,0.013,2022-01-03T18:00:11Z
Gaz_Analyzer_3,0.012,2022-01-03T18:20:11Z
Gaz_Analyzer_3,0.014,2022-01-03T18:40:09Z
Gaz_Analyzer_3,0.014,2022-01-03T19:00:13Z
Gaz_Analyzer_3,0.016,2022-01-03T19:20:11Z
Gaz_Analyzer_3,0.019,2022-01-03T19:40:10Z
Gaz_Analyzer_3,0.02,2022-01-03T20:00:09Z
Gaz_Analyzer_3,0.023,2022-01-03T20:20:11Z
Gaz_Analyzer_3,0.032,2022-01-03T20:40:12Z
Gaz_Analyzer_3,0.025,2022-01-03T21:00:11Z
Gaz_Analyzer_3,0.026,2022-01-03T21:20:10Z
Gaz_Analyzer_3,0.023,2022-01-03T21:40:10Z
Gaz_Analyzer_3,0.018,2022-01-03T22:00:10Z
Gaz_Analyzer_3,0.016,2022-01-03T22:20:37Z
Gaz_Analyzer_3,0.018,2022-01-03T22:40:17Z
Gaz_Analyzer_3,0.018,2022-01-03T23:00:32Z
Gaz_Analyzer_3,0.023,2022-01-03T23:20:43Z
Gaz_Analyzer_3,0.02,2022-01-03T23:40:11Z
Gaz_Analyzer_3,0.021,2022-01-04T00:00:13Z
Gaz_Analyzer_3,0.027,2022-01-04T00:20:12Z
Gaz_Analyzer_3,0.022,2022-01-04T00:40:09Z
Gaz_Analyzer_3,0.023,2022-01-04T01:00:11Z
Gaz_Analyzer_3,0.023,2022-01-04T01:20:07Z
Gaz_Analyzer_3,0.024,2022-01-04T01:40:10Z
Gaz_Analyzer_3,0.023,2022-01-04T02:00:07Z
Gaz_Analyzer_3,0.021,2022-01-04T02:20:10Z
Gaz_Analyzer_3,0.02,2022-01-04T02:40:10Z
Gaz_Analyzer_3,0.022,2022-01-04T03:00:11Z
Gaz_Analyzer_3,0.021,2022-01-04T03:20:10Z
Gaz_Analyzer_3,0.023,2022-01-04T03:40:11Z
Gaz_Analyzer_3,0.034,2022-01-04T04:00:11Z
Gaz_Analyzer_3,0.036,2022-01-04T04:20:10Z
Gaz_Analyzer_3,0.038,2022-01-04T04:40:11Z
Gaz_Analyzer_3,0.05,2022-01-04T05:00:11Z
Gaz_Analyzer_3,0.047,2022-01-04T05:20:10Z
Gaz_Analyzer_3,0.035,2022-01-04T05:40:08Z
Gaz_Analyzer_3,0.038,2022-01-04T06:00:08Z
Gaz_Analyzer_3,0.05,2022-01-04T06:20:10Z
Gaz_Analyzer_3,0.045,2022-01-04T06:40:11Z
Gaz_Analyzer_3,0.042,2022-01-04T07:00:10Z
Gaz_Analyzer_3,0.038,2022-01-04T07:20:12Z
Gaz_Analyzer_3,0.046,2022-01-04T07:40:10Z
Gaz_Analyzer_3,0.03,2022-01-04T08:00:12Z
Gaz_Analyzer_3,0.031,2022-01-04T08:20:09Z
Gaz_Analyzer_3,0.025,2022-01-04T08:40:11Z
Gaz_Analyzer_3,0.025,2022-01-04T09:00:11Z
Gaz_Analyzer_3,0.026,2022-01-04T09:20:10Z
Gaz_Analyzer_3,0.029,2022-01-04T09:40:11Z
Gaz_Analyzer_3,0.032,2022-01-04T10:00:11Z
Gaz_Analyzer_3,0.035,2022-01-04T10:20:09Z
Gaz_Analyzer_3,0.04,2022-01-04T10:40:06Z
Gaz_Analyzer_3,0.044,2022-01-04T11:00:10Z
Gaz_Analyzer_3,0.053,2022-01-04T11:20:11Z
Gaz_Analyzer_3,0.057,2022-01-04T11:40:10Z
Gaz_Analyzer_3,0.054,2022-01-04T12:00:11Z
Gaz_Analyzer_3,0.082,2022-01-04T12:20:10Z
Gaz_Analyzer_3,0.089,2022-01-04T12:40:09Z
Gaz_Analyzer_3,0.074,2022-01-04T13:00:12Z
Gaz_Analyzer_3,0.096,2022-01-04T13:20:10Z
Gaz_Analyzer_3,0.109,2022-01-04T13:40:13Z
Gaz_Analyzer_3,0.127,2022-01-04T14:00:11Z
Gaz_Analyzer_3,0.119,2022-01-04T14:20:16Z
Gaz_Analyzer_3,0.128,2022-01-04T14:40:08Z
Gaz_Analyzer_3,0.141,2022-01-04T15:00:11Z
Gaz_Analyzer_3,0.171,2022-01-04T15:20:11Z
Gaz_Analyzer_3,0.144,2022-01-04T15:40:07Z
Gaz_Analyzer_3,0.122,2022-01-04T16:00:10Z
Gaz_Analyzer_3,0.113,2022-01-04T16:20:16Z
Gaz_Analyzer_3,0.148,2022-01-04T16:40:11Z
Gaz_Analyzer_3,0.08,2022-01-04T17:00:17Z
Gaz_Analyzer_3,0.078,2022-01-04T17:20:08Z
Gaz_Analyzer_3,0.122,2022-01-04T17:40:10Z
Gaz_Analyzer_3,0.115,2022-01-04T18:00:10Z
Gaz_Analyzer_3,0.083,2022-01-04T18:20:11Z
Gaz_Analyzer_3,0.08,2022-01-04T18:40:10Z
Gaz_Analyzer_3,0.112,2022-01-04T19:00:13Z
Gaz_Analyzer_3,0.1,2022-01-04T19:20:11Z
Gaz_Analyzer_3,0.069,2022-01-04T19:40:11Z
Gaz_Analyzer_3,0.056,2022-01-04T20:00:10Z
Gaz_Analyzer_3,0.057,2022-01-04T20:20:10Z
Gaz_Analyzer_3,0.057,2022-01-04T20:40:10Z
Gaz_Analyzer_3,0.059,2022-01-04T21:00:12Z
Gaz_Analyzer_3,0.06,2022-01-04T21:20:09Z
Gaz_Analyzer_3,0.05,2022-01-04T21:40:11Z
Gaz_Analyzer_3,0.052,2022-01-04T22:00:12Z
Gaz_Analyzer_3,0.054,2022-01-04T22:20:46Z
Gaz_Analyzer_3,0.055,2022-01-04T22:40:24Z
Gaz_Analyzer_3,0.055,2022-01-04T23:00:31Z
Gaz_Analyzer_3,0.046,2022-01-04T23:20:10Z
Gaz_Analyzer_3,0.044,2022-01-04T23:40:10Z
Gaz_Analyzer_3,0.041,2022-01-05T00:00:12Z
Gaz_Analyzer_3,0.039,2022-01-05T00:20:11Z
Gaz_Analyzer_3,0.039,2022-01-05T00:40:10Z
Gaz_Analyzer_3,0.04,2022-01-05T01:00:11Z
Gaz_Analyzer_3,0.044,2022-01-05T01:20:11Z
Gaz_Analyzer_3,0.042,2022-01-05T01:40:11Z
Gaz_Analyzer_3,0.051,2022-01-05T02:00:10Z
Gaz_Analyzer_3,0.047,2022-01-05T02:20:10Z
Gaz_Analyzer_3,0.038,2022-01-05T02:40:10Z
Gaz_Analyzer_3,0.044,2022-01-05T03:00:12Z
Gaz_Analyzer_3,0.048,2022-01-05T03:20:11Z
Gaz_Analyzer_3,0.041,2022-01-05T03:40:17Z
